trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.07838519607248859,0.07838519607248859,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176,0.488829511623176
2.0,0.0,0.28263843822028795,0.28263843822028795,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077,0.6021178714632077
3.0,0.0,0.03291556133676714,0.03291556133676714,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116,0.4636099347510116
4.0,0.0,0.15333026228985067,0.15333026228985067,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789,0.5303975354184789
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.17106547814266387,0.17106547814266387,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172,0.5402343120309172
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153,0.41229691596858153
10.0,0.0,0.2000019621290264,0.2000019621290264,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568,0.5562838335752568
